Timestamp,ESC_0_RPM,ESC_1_RPM,ESC_2_RPM,ESC_3_RPM,ESC_4_RPM,ESC_5_RPM,ESC_6_RPM,ESC_7_RPM
241036000,764,772,767,768,0,0,0,0
241284000,758,782,761,778,0,0,0,0
241536000,762,780,765,776,0,0,0,0
241788000,762,779,763,775,0,0,0,0
242036000,765,774,767,769,0,0,0,0
242284000,757,781,759,776,0,0,0,0
242532000,758,775,760,771,0,0,0,0
242788000,758,776,760,772,0,0,0,0
243036000,760,768,763,765,0,0,0,0
243284000,758,782,760,777,0,0,0,0
243536000,760,778,762,774,0,0,0,0
243788000,758,777,761,772,0,0,0,0
244036000,764,772,766,768,0,0,0,0
244284000,759,783,761,779,0,0,0,0
244536000,762,780,764,775,0,0,0,0
244788000,759,777,761,772,0,0,0,0
245036000,759,767,761,763,0,0,0,0
245288000,752,776,755,772,0,0,0,0
245532000,755,773,758,768,0,0,0,0
245788000,759,779,762,774,0,0,0,0
246036000,766,775,769,771,0,0,0,0
246288000,755,780,758,775,0,0,0,0
246536000,758,776,759,771,0,0,0,0
246784000,754,780,757,776,0,0,0,0
247036000,764,772,767,769,0,0,0,0
247288000,761,785,763,781,0,0,0,0
247532000,762,779,764,775,0,0,0,0
247788000,761,780,763,775,0,0,0,0
248036000,765,773,766,768,0,0,0,0
248284000,759,784,761,778,0,0,0,0
248532000,760,777,762,773,0,0,0,0
248788000,756,774,759,770,0,0,0,0
249036000,760,769,763,766,0,0,0,0
249284000,755,778,757,774,0,0,0,0
249536000,761,779,764,774,0,0,0,0
249788000,762,780,765,775,0,0,0,0
250036000,765,773,766,768,0,0,0,0
250288000,756,781,758,776,0,0,0,0
250536000,760,778,762,774,0,0,0,0
250788000,760,778,762,773,0,0,0,0
251036000,765,774,767,770,0,0,0,0
251288000,761,786,763,781,0,0,0,0
251536000,761,778,762,774,0,0,0,0
251788000,760,778,762,774,0,0,0,0
252036000,765,773,767,769,0,0,0,0
252284000,756,780,758,775,0,0,0,0
252532000,760,778,762,773,0,0,0,0
252788000,761,779,763,775,0,0,0,0
253036000,762,771,764,767,0,0,0,0
253284000,753,777,755,773,0,0,0,0
253536000,759,776,761,772,0,0,0,0
253788000,758,776,761,771,0,0,0,0
254036000,759,768,762,763,0,0,0,0
254284000,751,775,753,771,0,0,0,0
254532000,756,773,758,769,0,0,0,0
254788000,759,777,762,773,0,0,0,0
255036000,766,774,769,770,0,0,0,0
255284000,760,784,761,778,0,0,0,0
255536000,760,778,761,773,0,0,0,0
255788000,758,777,762,773,0,0,0,0
256036000,761,770,765,766,0,0,0,0
256288000,757,782,759,777,0,0,0,0
256536000,757,774,758,770,0,0,0,0
256788000,757,775,759,771,0,0,0,0
257036000,763,771,765,767,0,0,0,0
257288000,761,784,762,779,0,0,0,0
257536000,765,782,767,778,0,0,0,0
257788000,759,778,762,774,0,0,0,0
258036000,760,769,764,766,0,0,0,0
258288000,752,778,755,774,0,0,0,0
258536000,757,775,759,771,0,0,0,0
258788000,759,777,760,772,0,0,0,0
259036000,763,772,765,766,0,0,0,0
259284000,755,778,756,773,0,0,0,0
259536000,759,777,760,772,0,0,0,0
259788000,758,776,761,772,0,0,0,0
260036000,761,770,764,767,0,0,0,0
260288000,754,778,756,775,0,0,0,0
260532000,761,779,764,774,0,0,0,0
260788000,763,781,765,776,0,0,0,0
261036000,768,777,770,771,0,0,0,0
261288000,758,782,760,778,0,0,0,0
261532000,762,780,765,775,0,0,0,0
261788000,758,776,760,772,0,0,0,0
262036000,761,770,764,766,0,0,0,0
262288000,755,779,757,775,0,0,0,0
262532000,759,777,761,772,0,0,0,0
262788000,760,778,763,773,0,0,0,0
263032000,759,778,762,773,0,0,0,0
263284000,756,780,758,775,0,0,0,0
263536000,757,775,760,771,0,0,0,0
263788000,755,773,759,769,0,0,0,0
264036000,761,770,765,766,0,0,0,0
264284000,752,777,755,771,0,0,0,0
264532000,761,778,763,775,0,0,0,0
264788000,762,778,764,773,0,0,0,0
265036000,768,777,770,772,0,0,0,0
265284000,761,785,762,780,0,0,0,0
265536000,761,779,762,773,0,0,0,0
265788000,760,778,761,773,0,0,0,0
266036000,763,771,764,767,0,0,0,0
266288000,755,780,757,775,0,0,0,0
266536000,759,777,762,774,0,0,0,0
266788000,757,775,761,772,0,0,0,0
267036000,763,772,767,768,0,0,0,0
267288000,756,781,758,776,0,0,0,0
267536000,759,777,761,772,0,0,0,0
267788000,759,777,761,772,0,0,0,0
268036000,762,770,763,766,0,0,0,0
268288000,755,781,758,776,0,0,0,0
268536000,758,776,760,771,0,0,0,0
268788000,760,778,761,773,0,0,0,0
269036000,766,774,768,770,0,0,0,0
269288000,758,782,761,778,0,0,0,0
269536000,759,777,762,774,0,0,0,0
269788000,758,776,760,771,0,0,0,0
270036000,764,771,764,767,0,0,0,0
270284000,755,779,756,774,0,0,0,0
270532000,760,777,761,773,0,0,0,0
270788000,759,777,761,773,0,0,0,0
271036000,764,772,767,769,0,0,0,0
271288000,759,783,761,779,0,0,0,0
271532000,762,779,765,775,0,0,0,0
271788000,762,780,764,776,0,0,0,0
272036000,764,773,766,768,0,0,0,0
272288000,755,779,758,775,0,0,0,0
272536000,761,779,765,776,0,0,0,0
272788000,766,783,769,779,0,0,0,0
273036000,765,774,767,770,0,0,0,0
273284000,755,778,755,772,0,0,0,0
273532000,757,774,756,767,0,0,0,0
273788000,758,775,758,769,0,0,0,0
274036000,762,771,765,768,0,0,0,0
274288000,758,782,762,780,0,0,0,0
274532000,761,778,764,775,0,0,0,0
274788000,762,780,766,777,0,0,0,0
275036000,762,769,768,768,0,0,0,0
275288000,751,776,757,774,0,0,0,0
275532000,755,772,757,767,0,0,0,0
275788000,759,777,756,767,0,0,0,0
276036000,770,778,761,763,0,0,0,0
276284000,743,780,774,775,0,0,0,0
276536000,760,776,760,773,0,0,0,0
276788000,762,779,760,770,0,0,0,0
277032000,761,778,759,771,0,0,0,0
277288000,760,784,760,778,0,0,0,0
277536000,762,780,764,776,0,0,0,0
277788000,762,780,765,776,0,0,0,0
278036000,767,776,770,772,0,0,0,0
278284000,755,780,758,775,0,0,0,0
278532000,756,773,758,769,0,0,0,0
278788000,757,774,759,770,0,0,0,0
279036000,761,770,763,765,0,0,0,0
279288000,753,778,755,773,0,0,0,0
279536000,761,779,763,775,0,0,0,0
279788000,760,778,762,774,0,0,0,0
280036000,765,773,767,769,0,0,0,0
280284000,754,779,756,774,0,0,0,0
280536000,757,775,759,770,0,0,0,0
280788000,758,776,761,772,0,0,0,0
281036000,766,774,768,772,0,0,0,0
281288000,758,783,760,778,0,0,0,0
281536000,761,780,763,775,0,0,0,0
281788000,762,780,764,776,0,0,0,0
282036000,764,773,767,769,0,0,0,0
282288000,755,779,756,774,0,0,0,0
282532000,758,774,759,770,0,0,0,0
282788000,759,777,762,772,0,0,0,0
283036000,764,773,766,768,0,0,0,0
283288000,758,782,759,777,0,0,0,0
283536000,759,776,761,771,0,0,0,0
283788000,761,778,762,775,0,0,0,0
284036000,762,770,765,768,0,0,0,0
284284000,755,779,758,775,0,0,0,0
284536000,758,776,760,773,0,0,0,0
284788000,760,778,762,774,0,0,0,0
285036000,764,771,765,768,0,0,0,0
285288000,754,778,756,773,0,0,0,0
285536000,759,777,761,773,0,0,0,0
285788000,758,776,760,771,0,0,0,0
286036000,761,769,763,766,0,0,0,0
286288000,754,777,756,774,0,0,0,0
286532000,757,775,760,771,0,0,0,0
286788000,760,777,763,773,0,0,0,0
287036000,764,772,766,768,0,0,0,0
287284000,756,780,758,776,0,0,0,0
287536000,756,775,759,770,0,0,0,0
287788000,759,777,762,773,0,0,0,0
288036000,768,777,771,773,0,0,0,0
288284000,759,783,761,779,0,0,0,0
288532000,763,781,765,775,0,0,0,0
288788000,763,781,765,776,0,0,0,0
289036000,763,771,765,767,0,0,0,0
289288000,753,779,755,774,0,0,0,0
289536000,757,774,758,771,0,0,0,0
289788000,756,774,759,770,0,0,0,0
290036000,762,770,765,766,0,0,0,0
290288000,756,780,757,776,0,0,0,0
290536000,758,777,760,772,0,0,0,0
290788000,758,776,760,772,0,0,0,0
291036000,761,770,763,765,0,0,0,0
291288000,758,782,759,778,0,0,0,0
291536000,760,778,762,774,0,0,0,0
291788000,761,778,763,775,0,0,0,0
292036000,765,774,768,770,0,0,0,0
292288000,756,780,758,776,0,0,0,0
292536000,758,775,760,771,0,0,0,0
292788000,756,775,759,770,0,0,0,0
293036000,762,771,764,766,0,0,0,0
293288000,759,783,761,778,0,0,0,0
293532000,762,779,764,774,0,0,0,0
293784000,759,778,761,774,0,0,0,0
294032000,759,776,762,772,0,0,0,0
294288000,754,779,757,775,0,0,0,0
294532000,757,774,759,770,0,0,0,0
294788000,759,777,761,772,0,0,0,0
295036000,765,773,767,769,0,0,0,0
295284000,756,780,758,775,0,0,0,0
295536000,759,776,760,772,0,0,0,0
295788000,761,779,763,775,0,0,0,0
296036000,763,771,764,767,0,0,0,0
296288000,758,783,760,778,0,0,0,0
296532000,760,777,762,774,0,0,0,0
296788000,759,777,762,774,0,0,0,0
297036000,763,771,765,768,0,0,0,0
297288000,757,781,758,777,0,0,0,0
297532000,758,776,760,771,0,0,0,0
297788000,760,779,763,774,0,0,0,0
298036000,764,773,766,768,0,0,0,0
298284000,756,780,758,775,0,0,0,0
298536000,756,774,758,770,0,0,0,0
298788000,756,775,759,770,0,0,0,0
299036000,767,776,769,771,0,0,0,0
299288000,758,782,760,778,0,0,0,0
299536000,764,781,766,777,0,0,0,0
299788000,762,780,764,776,0,0,0,0
300036000,766,775,769,770,0,0,0,0
300284000,756,780,758,776,0,0,0,0
300532000,760,776,762,773,0,0,0,0
300788000,758,775,760,771,0,0,0,0
301032000,757,775,760,771,0,0,0,0
301284000,754,777,756,773,0,0,0,0
301536000,757,776,761,772,0,0,0,0
301788000,758,776,760,772,0,0,0,0
302036000,763,771,765,767,0,0,0,0
302288000,758,782,760,778,0,0,0,0
302536000,757,775,759,770,0,0,0,0
302788000,757,775,759,770,0,0,0,0
303036000,766,774,767,769,0,0,0,0
303288000,757,781,759,777,0,0,0,0
303532000,763,780,766,776,0,0,0,0
303788000,761,780,764,776,0,0,0,0
304036000,765,773,767,769,0,0,0,0
304288000,755,780,758,775,0,0,0,0
304532000,760,777,763,773,0,0,0,0
304788000,760,777,762,773,0,0,0,0
305036000,764,773,767,768,0,0,0,0
305284000,757,781,759,777,0,0,0,0
305536000,755,774,759,769,0,0,0,0
305788000,755,774,758,769,0,0,0,0
306036000,763,771,765,766,0,0,0,0
306288000,757,782,759,777,0,0,0,0
306536000,756,774,759,769,0,0,0,0
306788000,755,773,758,769,0,0,0,0
307036000,763,772,766,768,0,0,0,0
307284000,758,783,761,778,0,0,0,0
307532000,761,779,763,774,0,0,0,0
307788000,762,780,764,775,0,0,0,0
308036000,764,773,766,769,0,0,0,0
308288000,756,780,758,777,0,0,0,0
308536000,760,778,763,775,0,0,0,0
308788000,757,776,761,772,0,0,0,0
309036000,763,772,765,767,0,0,0,0
309288000,758,782,760,778,0,0,0,0
309536000,759,777,762,773,0,0,0,0
309788000,760,778,762,773,0,0,0,0
310036000,763,771,765,766,0,0,0,0
310288000,755,779,756,774,0,0,0,0
310532000,758,775,760,771,0,0,0,0
310788000,753,771,755,767,0,0,0,0
311036000,761,769,763,765,0,0,0,0
311288000,757,782,759,777,0,0,0,0
311536000,761,778,762,774,0,0,0,0
311788000,761,779,763,775,0,0,0,0
312036000,765,774,768,770,0,0,0,0
312288000,759,783,761,779,0,0,0,0
312536000,761,779,763,775,0,0,0,0
312788000,764,782,766,778,0,0,0,0
313036000,766,774,768,770,0,0,0,0
313284000,755,779,757,775,0,0,0,0
313536000,757,775,760,771,0,0,0,0
313788000,760,777,762,773,0,0,0,0
314036000,767,775,770,771,0,0,0,0
314284000,757,781,759,776,0,0,0,0
314532000,760,778,762,772,0,0,0,0
314788000,758,775,760,771,0,0,0,0
315036000,764,773,766,768,0,0,0,0
315288000,759,784,761,779,0,0,0,0
315536000,757,776,760,771,0,0,0,0
315788000,757,775,759,771,0,0,0,0
316036000,761,770,764,766,0,0,0,0
316288000,753,778,756,774,0,0,0,0
316532000,756,774,760,769,0,0,0,0
316788000,761,779,764,775,0,0,0,0
317036000,763,772,766,768,0,0,0,0
317284000,755,779,757,774,0,0,0,0
317532000,762,779,763,774,0,0,0,0
317788000,758,775,760,771,0,0,0,0
318036000,760,769,762,764,0,0,0,0
318284000,755,779,758,775,0,0,0,0
318536000,757,775,760,771,0,0,0,0
318788000,762,780,764,775,0,0,0,0
319036000,768,777,771,772,0,0,0,0
319288000,762,786,764,780,0,0,0,0
319532000,761,778,763,774,0,0,0,0
319788000,759,776,762,772,0,0,0,0
320036000,762,770,764,766,0,0,0,0
320284000,756,780,759,776,0,0,0,0
320532000,756,774,759,769,0,0,0,0
320788000,753,771,755,766,0,0,0,0
321032000,756,773,758,768,0,0,0,0
321284000,754,779,756,773,0,0,0,0
321536000,759,778,762,773,0,0,0,0
321788000,759,777,762,773,0,0,0,0
322036000,765,774,768,770,0,0,0,0
322288000,757,782,760,777,0,0,0,0
322532000,761,778,763,773,0,0,0,0
322788000,759,777,762,772,0,0,0,0
323036000,763,772,766,766,0,0,0,0
323288000,755,779,757,775,0,0,0,0
323532000,759,777,762,772,0,0,0,0
323788000,759,778,761,773,0,0,0,0
324036000,766,775,768,771,0,0,0,0
324288000,758,783,760,778,0,0,0,0
324532000,761,778,763,774,0,0,0,0
324788000,760,778,763,774,0,0,0,0
325036000,766,775,769,771,0,0,0,0
325284000,759,783,762,779,0,0,0,0
325532000,763,780,766,775,0,0,0,0
325788000,758,776,760,771,0,0,0,0
326036000,761,769,762,764,0,0,0,0
326288000,756,780,758,775,0,0,0,0
326532000,760,778,763,772,0,0,0,0
326788000,757,776,760,772,0,0,0,0
327036000,757,766,760,762,0,0,0,0
327288000,755,779,757,774,0,0,0,0
327536000,758,776,761,772,0,0,0,0
327788000,760,778,762,774,0,0,0,0
328032000,764,781,766,776,0,0,0,0
328288000,759,783,761,779,0,0,0,0
328536000,761,779,763,775,0,0,0,0
328788000,758,776,760,772,0,0,0,0
329036000,759,768,762,764,0,0,0,0
329284000,748,773,751,768,0,0,0,0
329532000,758,775,761,771,0,0,0,0
329788000,762,780,765,776,0,0,0,0
330036000,765,774,768,769,0,0,0,0
330288000,758,783,760,777,0,0,0,0
330532000,763,780,763,774,0,0,0,0
330788000,761,779,762,774,0,0,0,0
331036000,761,770,764,765,0,0,0,0
331288000,750,775,753,771,0,0,0,0
331536000,756,775,759,771,0,0,0,0
331788000,760,778,763,774,0,0,0,0
332036000,766,776,769,771,0,0,0,0
332288000,757,780,759,776,0,0,0,0
332532000,758,776,762,771,0,0,0,0
332788000,758,775,759,770,0,0,0,0
333036000,761,769,763,765,0,0,0,0
333288000,753,778,756,774,0,0,0,0
333532000,758,777,762,771,0,0,0,0
333788000,758,776,760,771,0,0,0,0
334036000,765,773,768,769,0,0,0,0
334284000,758,782,762,777,0,0,0,0
334536000,762,781,764,776,0,0,0,0
334788000,757,775,760,770,0,0,0,0
335036000,761,770,764,765,0,0,0,0
335288000,754,779,757,774,0,0,0,0
335536000,758,777,761,771,0,0,0,0
335788000,757,775,759,770,0,0,0,0
336032000,760,777,762,773,0,0,0,0
336288000,761,787,764,781,0,0,0,0
336532000,761,779,764,775,0,0,0,0
336788000,757,776,760,771,0,0,0,0
337036000,762,771,765,766,0,0,0,0
337288000,757,782,760,777,0,0,0,0
337536000,759,778,762,774,0,0,0,0
337784000,756,783,759,778,0,0,0,0
338036000,763,773,765,768,0,0,0,0
338288000,756,781,758,776,0,0,0,0
338536000,758,776,761,772,0,0,0,0
338788000,760,778,763,773,0,0,0,0
339036000,765,773,767,769,0,0,0,0
339288000,756,781,759,776,0,0,0,0
339536000,759,778,762,773,0,0,0,0
339788000,761,780,764,775,0,0,0,0
340036000,764,773,766,768,0,0,0,0
340288000,752,777,755,772,0,0,0,0
340532000,759,776,761,771,0,0,0,0
340788000,760,778,762,774,0,0,0,0
341036000,764,773,767,769,0,0,0,0
341284000,756,781,759,777,0,0,0,0
341532000,758,776,760,771,0,0,0,0
341788000,758,777,761,772,0,0,0,0
342036000,763,773,766,769,0,0,0,0
342288000,758,783,761,779,0,0,0,0
342532000,759,778,763,772,0,0,0,0
342788000,758,777,761,771,0,0,0,0
343036000,762,772,764,766,0,0,0,0
343284000,757,781,758,776,0,0,0,0
343536000,760,779,762,774,0,0,0,0
343788000,764,782,766,777,0,0,0,0
344036000,763,772,766,768,0,0,0,0
344288000,755,780,758,775,0,0,0,0
344536000,760,778,762,774,0,0,0,0
344788000,759,777,762,773,0,0,0,0
345036000,763,773,767,769,0,0,0,0
345284000,758,782,761,777,0,0,0,0
345532000,756,774,759,768,0,0,0,0
345788000,757,774,758,770,0,0,0,0
346036000,763,771,766,767,0,0,0,0
346284000,754,779,758,776,0,0,0,0
346532000,760,778,764,775,0,0,0,0
346788000,760,779,764,775,0,0,0,0
347036000,763,772,766,767,0,0,0,0
347288000,757,783,758,776,0,0,0,0
347536000,759,778,759,771,0,0,0,0
347788000,759,777,760,771,0,0,0,0
348036000,757,766,761,762,0,0,0,0
348288000,747,772,750,767,0,0,0,0
348536000,754,772,756,767,0,0,0,0
348788000,758,777,760,771,0,0,0,0
349036000,767,775,768,770,0,0,0,0
349288000,759,784,762,780,0,0,0,0
349532000,763,781,766,776,0,0,0,0
349788000,763,781,767,778,0,0,0,0
350036000,763,772,767,768,0,0,0,0
350288000,756,781,758,775,0,0,0,0
350536000,759,777,760,771,0,0,0,0
350788000,756,774,759,770,0,0,0,0
351036000,761,771,766,763,0,0,0,0
351284000,753,783,751,782,0,0,0,0
351532000,761,780,765,777,0,0,0,0
351788000,759,776,770,779,0,0,0,0
352036000,767,778,776,779,0,0,0,0
352284000,768,782,773,782,0,0,0,0
352536000,767,778,769,774,0,0,0,0
352788000,770,779,768,773,0,0,0,0
353036000,769,777,768,769,0,0,0,0
353288000,770,777,752,772,0,0,0,0
353536000,803,811,741,717,0,0,0,0
353788000,884,891,647,651,0,0,0,0
354036000,846,848,684,699,0,0,0,0
354288000,805,816,724,754,0,0,0,0
354536000,781,767,772,770,0,0,0,0
354788000,750,785,781,786,0,0,0,0
355036000,777,762,787,786,0,0,0,0
355284000,781,792,777,793,0,0,0,0
355536000,786,781,771,782,0,0,0,0
355788000,782,808,754,754,0,0,0,0
356036000,793,799,739,750,0,0,0,0
356288000,792,800,730,759,0,0,0,0
356536000,788,783,739,770,0,0,0,0
356788000,785,779,749,769,0,0,0,0
357036000,756,748,777,788,0,0,0,0
357288000,658,643,867,882,0,0,0,0
357536000,688,675,834,849,0,0,0,0
357788000,746,735,780,797,0,0,0,0
358036000,785,781,747,760,0,0,0,0
358288000,806,795,730,754,0,0,0,0
358536000,797,791,734,753,0,0,0,0
358784000,786,777,741,765,0,0,0,0
359036000,770,766,755,766,0,0,0,0
359284000,767,756,755,779,0,0,0,0
359532000,765,758,761,779,0,0,0,0
359788000,770,762,763,781,0,0,0,0
360036000,770,766,764,776,0,0,0,0
360284000,776,765,757,782,0,0,0,0
360536000,773,766,757,776,0,0,0,0
360788000,775,768,759,778,0,0,0,0
361032000,774,766,758,777,0,0,0,0
361288000,775,764,756,780,0,0,0,0
361536000,774,765,758,777,0,0,0,0
361788000,776,767,761,780,0,0,0,0
362036000,770,766,761,773,0,0,0,0
362284000,771,761,753,776,0,0,0,0
362532000,770,761,754,773,0,0,0,0
362788000,773,765,758,778,0,0,0,0
363036000,773,768,763,775,0,0,0,0
363288000,776,764,755,781,0,0,0,0
363532000,773,765,757,777,0,0,0,0
363788000,773,765,757,777,0,0,0,0
364036000,770,766,760,773,0,0,0,0
364288000,774,762,753,779,0,0,0,0
364536000,774,765,759,778,0,0,0,0
364784000,774,762,753,781,0,0,0,0
365036000,769,765,759,773,0,0,0,0
365288000,773,761,754,778,0,0,0,0
365536000,771,763,755,775,0,0,0,0
365788000,773,765,758,778,0,0,0,0
366036000,771,766,761,774,0,0,0,0
366288000,778,766,757,783,0,0,0,0
366532000,776,768,760,780,0,0,0,0
366784000,775,763,754,781,0,0,0,0
367036000,769,764,759,772,0,0,0,0
367288000,772,761,753,778,0,0,0,0
367532000,772,764,756,775,0,0,0,0
367788000,771,762,755,776,0,0,0,0
368036000,772,767,761,775,0,0,0,0
368288000,777,765,757,783,0,0,0,0
368536000,776,768,761,780,0,0,0,0
368788000,775,766,760,779,0,0,0,0
369036000,773,769,763,776,0,0,0,0
369284000,777,766,758,782,0,0,0,0
369536000,776,767,760,780,0,0,0,0
369784000,772,761,752,778,0,0,0,0
370036000,767,762,756,769,0,0,0,0
370284000,774,762,754,779,0,0,0,0
370536000,773,765,757,777,0,0,0,0
370788000,778,770,762,782,0,0,0,0
371036000,769,765,759,772,0,0,0,0
371288000,770,758,750,775,0,0,0,0
371532000,769,760,753,773,0,0,0,0
371788000,772,763,756,777,0,0,0,0
372036000,771,767,761,774,0,0,0,0
372288000,773,761,753,778,0,0,0,0
372536000,773,764,757,777,0,0,0,0
372788000,774,765,758,779,0,0,0,0
373036000,770,765,759,773,0,0,0,0
373288000,777,765,758,782,0,0,0,0
373536000,772,763,756,776,0,0,0,0
373788000,774,765,758,777,0,0,0,0
374036000,769,764,758,771,0,0,0,0
374284000,776,764,755,781,0,0,0,0
374532000,772,763,756,776,0,0,0,0
374788000,766,758,751,771,0,0,0,0
375036000,769,764,758,772,0,0,0,0
375288000,774,762,754,780,0,0,0,0
375536000,775,766,759,779,0,0,0,0
375788000,779,769,763,783,0,0,0,0
376036000,772,768,762,775,0,0,0,0
376288000,773,761,754,779,0,0,0,0
376536000,772,764,757,776,0,0,0,0
376788000,777,768,761,782,0,0,0,0
377036000,772,767,761,774,0,0,0,0
377288000,775,763,754,780,0,0,0,0
377536000,771,763,755,776,0,0,0,0
377788000,775,766,759,779,0,0,0,0
378036000,773,768,763,776,0,0,0,0
378288000,773,762,753,778,0,0,0,0
378532000,772,763,756,776,0,0,0,0
378788000,771,763,755,775,0,0,0,0
379036000,770,766,759,773,0,0,0,0
379284000,777,765,757,782,0,0,0,0
379532000,772,764,757,777,0,0,0,0
379788000,773,765,758,778,0,0,0,0
380036000,772,768,762,775,0,0,0,0
380288000,776,764,756,781,0,0,0,0
380536000,772,764,757,777,0,0,0,0
380784000,773,762,753,780,0,0,0,0
381036000,769,765,759,772,0,0,0,0
381288000,775,763,754,780,0,0,0,0
381536000,776,767,759,780,0,0,0,0
381788000,774,766,759,778,0,0,0,0
382036000,766,761,756,770,0,0,0,0
382288000,773,761,754,778,0,0,0,0
382536000,772,764,757,777,0,0,0,0
382788000,771,762,756,775,0,0,0,0
383036000,769,766,760,773,0,0,0,0
383288000,774,762,754,779,0,0,0,0
383536000,771,762,754,775,0,0,0,0
383788000,772,764,755,776,0,0,0,0
384036000,770,765,759,773,0,0,0,0
384284000,773,762,753,778,0,0,0,0
384532000,773,765,758,778,0,0,0,0
384788000,776,767,761,780,0,0,0,0
385036000,774,769,764,777,0,0,0,0
385284000,772,760,751,777,0,0,0,0
385532000,767,760,752,771,0,0,0,0
385788000,770,762,754,774,0,0,0,0
386032000,771,763,756,776,0,0,0,0
386284000,776,764,756,782,0,0,0,0
386536000,777,768,761,781,0,0,0,0
386788000,776,768,760,780,0,0,0,0
387036000,773,768,761,776,0,0,0,0
387288000,776,764,756,781,0,0,0,0
387536000,777,768,762,782,0,0,0,0
387788000,779,770,764,783,0,0,0,0
388036000,775,770,764,777,0,0,0,0
388284000,773,761,753,778,0,0,0,0
388532000,768,759,752,773,0,0,0,0
388788000,767,760,753,772,0,0,0,0
389036000,772,768,762,775,0,0,0,0
389284000,779,767,759,784,0,0,0,0
389532000,772,764,757,777,0,0,0,0
389788000,766,759,751,771,0,0,0,0
390036000,764,759,753,767,0,0,0,0
390288000,773,761,753,779,0,0,0,0
390532000,772,764,757,776,0,0,0,0
390784000,777,765,757,783,0,0,0,0
391036000,773,768,763,776,0,0,0,0
391288000,775,764,756,781,0,0,0,0
391536000,771,763,756,776,0,0,0,0
391788000,773,765,758,777,0,0,0,0
392036000,772,768,762,775,0,0,0,0
392288000,777,766,757,782,0,0,0,0
392536000,776,768,760,781,0,0,0,0
392788000,773,764,757,777,0,0,0,0
393036000,769,764,758,772,0,0,0,0
393288000,775,763,755,781,0,0,0,0
393536000,774,767,759,779,0,0,0,0
393788000,776,767,760,780,0,0,0,0
394036000,773,768,762,774,0,0,0,0
394288000,777,764,756,782,0,0,0,0
394536000,772,764,757,777,0,0,0,0
394788000,772,764,756,777,0,0,0,0
395036000,770,766,760,773,0,0,0,0
395288000,777,766,757,782,0,0,0,0
395536000,772,764,757,777,0,0,0,0
395788000,772,764,756,777,0,0,0,0
396036000,773,769,763,776,0,0,0,0
396284000,779,767,759,784,0,0,0,0
396532000,771,763,756,776,0,0,0,0
396784000,776,764,754,781,0,0,0,0
397036000,771,767,760,773,0,0,0,0
397284000,773,762,753,779,0,0,0,0
397532000,772,764,757,777,0,0,0,0
397788000,771,763,756,776,0,0,0,0
398036000,769,766,759,773,0,0,0,0
398288000,774,763,754,780,0,0,0,0
398532000,770,761,754,774,0,0,0,0
398788000,771,764,756,776,0,0,0,0
399036000,767,763,757,771,0,0,0,0
399288000,774,762,754,779,0,0,0,0
399536000,772,764,757,777,0,0,0,0
399788000,772,763,757,776,0,0,0,0
400032000,774,768,760,780,0,0,0,0
400284000,776,766,756,782,0,0,0,0
400532000,776,767,760,779,0,0,0,0
400788000,773,765,757,778,0,0,0,0
401036000,772,767,762,775,0,0,0,0
401288000,777,765,757,782,0,0,0,0
401532000,774,765,759,778,0,0,0,0
401784000,774,762,754,780,0,0,0,0
402036000,769,765,760,772,0,0,0,0
402284000,775,764,755,781,0,0,0,0
402536000,774,766,758,778,0,0,0,0
402788000,774,766,758,779,0,0,0,0
403036000,771,766,760,773,0,0,0,0
403284000,773,762,753,779,0,0,0,0
403532000,770,762,755,775,0,0,0,0
403788000,766,758,751,771,0,0,0,0
404036000,767,763,757,771,0,0,0,0
404288000,774,763,754,780,0,0,0,0
404536000,773,765,757,777,0,0,0,0
404788000,776,768,760,780,0,0,0,0
405036000,775,771,764,777,0,0,0,0
405288000,778,767,757,783,0,0,0,0
405536000,774,766,759,778,0,0,0,0
405788000,772,765,758,778,0,0,0,0
406036000,771,768,762,775,0,0,0,0
406288000,771,760,752,777,0,0,0,0
406532000,768,760,752,772,0,0,0,0
406788000,772,764,756,775,0,0,0,0
407036000,770,767,759,773,0,0,0,0
407284000,774,763,754,779,0,0,0,0
407536000,772,763,756,776,0,0,0,0
407788000,774,766,759,778,0,0,0,0
408036000,769,764,758,772,0,0,0,0
408288000,771,760,752,778,0,0,0,0
408532000,772,764,758,778,0,0,0,0
408788000,772,764,756,777,0,0,0,0
409036000,770,765,759,772,0,0,0,0
409288000,776,764,756,781,0,0,0,0
409536000,776,767,761,781,0,0,0,0
409788000,776,768,761,781,0,0,0,0
410036000,776,772,766,780,0,0,0,0
410288000,781,770,761,787,0,0,0,0
410532000,777,769,761,781,0,0,0,0
410784000,778,766,757,784,0,0,0,0
411036000,766,762,756,769,0,0,0,0
411288000,771,760,751,777,0,0,0,0
411536000,771,762,754,775,0,0,0,0
411788000,773,766,758,778,0,0,0,0
412036000,772,767,762,775,0,0,0,0
412288000,775,764,755,781,0,0,0,0
412536000,773,764,757,777,0,0,0,0
412788000,771,763,755,776,0,0,0,0
413036000,768,764,758,772,0,0,0,0
413288000,769,758,750,776,0,0,0,0
413532000,772,764,757,776,0,0,0,0
413788000,774,767,759,779,0,0,0,0
414036000,770,766,759,773,0,0,0,0
414284000,776,765,756,782,0,0,0,0
414536000,770,762,754,775,0,0,0,0
